Emax,EC50
0.46525816781680174,30.86849527146886
0.5566304252265855,53.441568831766894
0.5201439229405526,50.54442672960357
0.5312555604058169,49.740254668376906
0.4601804999372232,36.953270847393846
0.4666872561251202,41.3182508156081
0.542293018645027,53.4709899969549
0.46097551451628277,34.894737082110694
0.4711101431133656,33.775991365894974
0.5239212024850991,43.90068219701527
0.5003345002951967,42.7671215340746
0.5467254451531756,54.41033655875335
0.5639762831666779,60.321817076132646
0.48288147872541476,32.87999941260376
0.5074431456953624,41.75585150093273
0.5525463932289731,48.46717667592794
0.44668954768401214,22.76113407766929
0.434025599369518,23.79328540319243
0.4619393703699728,30.64140850942162
0.5130226632383021,52.31743183989217
0.5192003445188973,45.45800667769192
0.5193049860480958,40.0625106923409
0.5362225813900361,58.11832515298251
0.5024674709485725,39.70879390919127
0.5798048287140789,76.80322150745994
0.5489852230143591,52.21211199568621
0.5828385929794053,63.833285197985695
0.48205526459054276,33.03343146467754
0.5280524855984248,46.58495620477785
0.6074610740979789,70.06112684213538
0.5481057121958537,46.419078405383225
0.5484029583476882,45.39319410202044
0.5556059444163042,55.50343275391338
0.5028215403458816,41.47032314715807
0.627579950923097,75.39705962976726
0.5945198488951152,68.71215681643783
0.5000652336150754,43.78853301705403
0.4949823125317161,41.07254065570954
0.5663825748428027,53.939058580467595
0.4863008949619263,38.060393889667886
0.5602870606944899,60.44173426711675
0.5016089575005318,33.2971577099222
0.5208237852171895,47.483574854948756
0.4769589631583967,35.08454728333319
0.4863719292473053,38.296288715875455
0.46216542986496467,23.310170777700627
0.5781808943424751,58.47387761853706
0.5379024709938655,53.533759395639905
0.49693896768687973,43.702239368720484
0.48834792475615085,51.29521583060776
0.5278955131753688,45.732159555246604
0.548134802560414,62.967655930833125
0.5790268675415681,65.32902922450626
0.4661715354140561,37.63646690347905
0.49152850887662336,37.0623700942611
0.5321832833360909,41.570328656393386
0.4695537296575298,40.101107990000365
0.5161450660103646,48.5794925955719
0.5568062356124701,61.07410240254812
0.4904182388581838,40.16945764443832
0.5218346041484025,45.51037929284408
0.533781878227229,46.748013833851076
0.5903235036690206,74.70900773942817
0.4862703354272395,37.405826527963676
0.4777718705471476,26.445165603119886
0.5234167964519691,48.1238471508009
0.4904182388581838,40.16945764443832
0.5863804757655965,57.73327848477119
0.4800044677843245,39.6308290716501
0.4855615087771684,37.653824569881685
0.5144249821230307,39.81816828916831
0.5226832527825989,45.3198141756007
0.4857724362898873,39.66687074684157
0.5102482079571291,46.118863312427585
0.4788108533139638,34.5626999579497
0.4683321681660697,29.48435666244636
0.5269264890388896,51.24694258494225
0.5741132576437069,58.28072239637984
0.5363374813268438,41.99128651000456
0.5129669191368812,47.00816434933463
0.48549519444498845,35.00754595363638
0.5373829031302256,51.03328568534867
0.4962387496720052,34.1156234009023
0.5032121608479532,40.90059597445378
0.5446325022033855,42.66473802512602
0.5575446729334798,50.88056025305333
0.4645909826594849,35.197577860310474
0.5362820766499574,52.745521909663815
0.4960630002523929,33.59526937158717
0.5357229751471234,49.2403991753983
0.5231377275714815,45.77941339495672
0.49430786233292523,31.104764268957
0.5578944708823523,66.59749921001851
0.5607438915477403,53.93497901569121
0.515342855399893,39.844620851573254
0.5270645250017529,37.4347952204608
0.4977584286002824,37.389023147426435
