Emax,EC50,n
0.5570269916186521,53.35629725867873,0.8136114188620419
0.507509458593087,40.27434703942314,0.9380740435200209
0.5758884867644491,63.4404249405079,0.8478728881123286
0.6811151399260376,104.851759592875,0.6041430605059833
0.6362302392247996,77.64735118745585,0.7034949103420817
0.8125544693477326,172.64763859026698,0.4881369475416067
0.8819360540528215,195.47379960269757,0.6438446170223691
0.5724470710602226,49.224945549320296,0.8416514851041536
0.5991075827966765,53.61513017648263,0.6445324280616305
0.9510378961492735,231.12151706687675,0.6114764209553708
0.6224493312982478,58.047860445765416,0.7157635142424612
0.4884183239833664,42.805442579631205,0.8749670708775396
0.7086098758851531,119.95250277896797,0.7403281172473164
0.6280466292326807,75.06508451347908,0.7153575811931526
0.6689331894320031,74.64489150127716,0.701531764976319
0.5947974722837808,51.21023157817096,0.629621131773462
0.7558076198907901,123.10579697061308,0.6806974588876257
0.5533296228940534,52.52921195818322,0.7684324664419429
0.7904469713893273,153.3716318565455,0.6352639501477181
0.6582246296892533,71.34528088717757,0.6881761102068967
0.6238632868079022,88.7480710604498,0.7695004648683942
0.5596832266179419,66.95694320458092,0.8033496372712574
0.7227272109865042,109.10108614320293,0.6698629055774346
0.8052196246127425,166.48142886971308,0.6180411975993713
0.7369990227859096,149.2688037387536,0.5979985336895566
0.4557085106842853,33.140420647626996,0.9588839436962301
0.9749040672243049,287.80566938642596,0.6207790023498163
0.559087747210679,41.47337404767093,0.7901671239154965
0.6539941479136451,73.4279963883743,0.757664913523821
0.604267055461809,54.466072923855286,0.7192591035020287
0.4782210470389592,33.78957374436719,0.9279884103406849
0.6987332858143445,105.02854453357125,0.5729594934933756
0.8680711652544015,188.57079435401087,0.6049824541414811
0.6612302724100424,88.46176856711948,0.7652505546373431
0.7334890207387261,108.34207918842533,0.7055946233480312
0.5708672846656411,66.94754794297118,0.8472683408097605
0.7124569184491811,115.94635929765316,0.6447738493565792
0.776260392434469,186.7939083142314,0.6293586283216045
0.7542101348924095,146.65801755162016,0.6095810509317229
0.8149291688530057,186.1572647739059,0.4860286264990991
0.7664845607884673,123.4167111501067,0.681192347669851
0.6312692736566736,79.61057276717116,0.754538069652942
0.776676270835501,177.95141478507995,0.47365416107830294
0.5922550903304111,55.13093668356514,0.7015063469568475
0.5021990485825149,40.31067283262348,0.9806240865459873
0.6118160254332469,67.25753221768105,0.6807440092401708
0.7100679213803003,113.79716749976255,0.5814120223876751
0.5974033940360477,61.55510661810678,0.7448669759084392
0.6742804551597679,102.45132931424645,0.5815950721212915
0.7906153968608933,167.23555687388082,0.5911569688037696
0.9522562997906152,330.5293723575421,0.5537584516222906
0.7526261784343944,130.21849795846938,0.6218884792927789
0.9717607505508012,323.58065173468714,0.5629732033688614
0.8611084942008738,198.570503591915,0.5991754931343477
0.7426451565123848,113.39430862082436,0.670401808132159
0.5548791063833884,59.46138065931051,0.8895163900753191
0.6970931317159057,108.44794584540983,0.5691509093792579
0.6977571574461872,120.26088178273456,0.5782062422650732
0.6670870041904442,82.18654133191761,0.6179410490323382
0.5874969589189716,67.08652075919078,0.7461397364911856
0.6624258538515226,72.51989255187068,0.6132102966729811
0.7792465455093245,132.7497810187726,0.6072138704383884
0.7993296641129068,185.68698052739862,0.5398100625607585
0.578056399336985,45.68289199954227,0.8350079152022617
0.7070736071367697,112.95151272822523,0.6911936233956985
0.6118160254332469,67.25753221768105,0.6807440092401708
0.665180465609591,93.34543572085818,0.7714080421630145
0.9650593869282293,267.3641178381252,0.6388370700880933
0.6118160254332469,67.25753221768105,0.6807440092401708
0.5236046030713972,40.34777675092852,0.71053826623785
0.8608693105976724,220.49207622308128,0.6505358628133914
0.5193516298585608,49.408362003701775,0.7476078990075631
0.8196695428761214,190.37277486822055,0.5570044987854786
0.6933123771841792,96.34916805885914,0.6857574538353436
0.78335761714937,141.55873035551096,0.6598755803614097
0.6317004462596301,76.8230450971047,0.6739138509967997
0.6002539675414869,55.59148137435637,0.6181214188477113
0.9505341425073012,308.26252324606514,0.5459401826494211
0.8460084231014104,224.23442318132274,0.6411891534202249
0.7038351050770065,125.28526364929425,0.6711114221337892
0.5477475140230448,42.92669824830873,0.6061881256593944
0.7466315656086226,140.69180582168917,0.691254833949078
0.6573383710631104,82.6545529440985,0.648961746059115
0.5364819684628424,35.7946334995645,0.7216832897608273
0.8020447829328469,137.25170516401258,0.606255727281771
0.6759440542695011,89.0402359108299,0.7140380650467983
0.5497218608241901,58.21913279244584,0.7572247166978932
0.9482286730563223,342.18364779332535,0.4819948390802477
0.8109285031199335,193.43752325016254,0.5842019239290144
0.8909342987462998,271.2100494347709,0.5641186730451984
0.9685536408302747,286.3775915422377,0.6045686802780124
0.6215907664647468,70.83006303873391,0.7971776814000916
0.5881000178504356,44.69335369202353,0.7071433584742718
0.668189225069667,100.35164490959463,0.6603231394587801
0.7705618118435131,159.48212264953136,0.6745207547082377
0.7819911588115969,133.0284632684906,0.5974595411161043
0.6734684072462929,85.91643578934091,0.7429383047392898
0.8662197541593495,218.7484033589332,0.5543738522705141
0.8885480045568016,211.33919127383462,0.6162994682255859
0.7791417459211698,141.29504630802546,0.6199330582530886
0.7076273104367845,95.9769387362708,0.7522465651998105
0.8758213228316506,201.77551219830784,0.6127886930466369
0.47094867052021205,34.12628034486755,0.9284296918700383
0.7389878119905591,131.14499852601801,0.8029826349026472
0.7670955968154658,133.44211895503688,0.5839679053696661
0.7583922862814788,131.58988483794644,0.625320637727459
0.8207391957402008,173.94205811452892,0.5688504331664433
0.6317004462596301,76.8230450971047,0.6739138509967997
0.6337072559017104,86.94672181823488,0.7267870594262666
0.9201110370429999,197.6770353860724,0.6408356165933679
0.6563778284478603,81.93264977366387,0.8180313325029906
0.567757789832297,50.53786763018974,0.779189732635877
0.7054455005233566,134.46738974467564,0.6218891069207176
0.7962563778333767,192.25614640092377,0.4913220637235523
0.6515637794685669,91.54420388696175,0.8278211378831787
0.6801626402827619,89.57089336932681,0.7109229987757306
0.718434701042107,110.11363592051711,0.6645498193791465
0.7044616251845774,109.68025215430298,0.5891268965831874
0.9025515585315799,208.29991427271753,0.5931050883545725
0.4313335070169149,25.151667084998323,1.2979039000728854
0.7406044312444029,135.54028240268406,0.5176332362359668
0.6752048982830022,82.97212081562672,0.6828355315761556
0.7757455793424303,144.63311918191135,0.5154750897092994
0.8518189429802447,217.84173741670892,0.5023884850096536
0.699365534906478,121.70943573534352,0.6019052990482407
0.7680692890724714,121.39654328439326,0.5838149701777948
0.5996929163993765,62.18745767437363,0.7323272684790322
0.6705120261996937,90.20850453768598,0.5980637318464324
0.6471037987612529,79.35407593265667,0.8034699277885083
0.6192567136267921,70.252388335513,0.6807252720283973
0.6556843242830332,91.55572738351177,0.6540079922355935
0.6168118056078338,66.49735338019397,0.7775995375536827
0.5690590889328204,62.13891141693444,0.8585962886534909
0.9070543950087182,259.77001377951734,0.6177507172716497
0.5974033940360477,61.55510661810678,0.7448669759084392
0.9512665741691502,275.52096117965516,0.5563201320532649
0.7187116227249446,135.85828088113553,0.5647435969773346
0.6590979776651652,90.88563920844554,0.5387931981357872
0.6454088067715158,77.98210699432022,0.7035879037423056
0.600512300871457,69.39976416505124,0.6610292679451134
0.9249924412362442,260.3323689508169,0.6122724529766241
0.9519616961820458,289.51048947275535,0.5810543234678288
0.8674042983625889,203.82828990967715,0.6750019457181593
0.562584068704618,50.24589073226903,0.8457626384152593
0.7922315846672815,153.50793609540816,0.6782865173415505
0.6803329173481324,89.37287018685421,0.5795068480344787
0.7096753690788768,103.229154865132,0.5807611102969996
0.6262318880871364,81.88414809826777,0.6745588088572523
0.7213041041644953,118.05768340851024,0.6880025434557571
0.7795711340018857,181.61340758227007,0.549068108422794
0.7289389457997351,125.31877017321536,0.6303477869718748
0.7952370456423267,166.82017354586782,0.6169196087316786
0.7588245019408731,159.24214461379614,0.5853528453423771
0.6048678401176869,74.06127892182295,0.7332445371795596
0.660642351171812,100.45621391412831,0.5582876334165798
0.725087485336664,138.02905618647767,0.6328216162762095
0.7333995959926776,112.40545836730578,0.6006072109380408
0.7444482677094026,148.2732383984638,0.5596182712397909
0.5594873591615728,53.6195522717369,0.8685267284488387
0.8348261180374972,168.11960319655165,0.672116331694653
0.761246179115714,121.95445122753027,0.6382910587353896
0.736314336458542,120.87463528076367,0.6438659256503
0.625996515538934,72.37532580850585,0.7865185322987132
0.6423732970226534,78.75881147261761,0.8274630125109805
0.7381980016968259,107.47256824555063,0.6915863969596409
0.668189225069667,100.35164490959463,0.6603231394587801
0.8109447896424198,158.99044859392,0.7137189998134006
0.5913273971301748,60.89526891562754,0.8478709217338115
0.5627400730313016,63.28242236491815,0.9453693062029274
0.9697817003036939,269.55206601004693,0.5929688769032213
0.6066132504613659,57.427791989349785,0.6321471839260232
0.6658055496049784,92.33522486154689,0.7197854709609609
0.5265010468870622,55.309677687543136,0.9504316015502585
0.6516304887154405,82.63432768146183,0.7187562267817426
0.7515394258219229,124.42483758028429,0.6450412937922302
0.9569630115572874,323.51902707937643,0.5213868779876342
0.7305141417316791,115.66141534085143,0.8028691661705489
0.6536626643795233,111.34793882124094,0.6963526983932843
0.7791417459211698,141.29504630802546,0.6199330582530886
0.7749870424190731,172.8777546724829,0.5852877402114861
0.9840967504821476,289.2736994510831,0.6259807688294484
0.5722052719798791,54.30694037191943,0.6901867480405754
0.6964019913371255,103.34811915684948,0.6045403111163861
0.8639393430834024,277.0840838527365,0.5086553225469429
0.7945740800802767,160.21818587432108,0.5846182100153654
0.869889031219944,283.1449427144454,0.5242692566985706
0.8370798806516079,201.7916838101071,0.6909812104651836
0.6133492089661612,69.31881790121622,0.6187508585084092
0.7669818508881593,151.63309899519317,0.5758981473737534
0.639400637809277,77.33404472988039,0.7029988703778411
0.6788951546065954,114.19661928289298,0.6796414487950988
0.6658055496049784,92.33522486154689,0.7197854709609609
0.8940801661530626,254.0481606359927,0.5200912947508152
0.776676270835501,177.95141478507995,0.47365416107830294
0.48508539394936256,30.578875007148834,0.9304980879357243
0.7465038898842834,112.67981743326422,0.630542559956328
0.940692819250898,284.17053981577914,0.5563741027733987
0.5832083904183661,72.65374213167996,0.7319653730969754
0.8427313606351519,157.63613687313276,0.6253656607180146
0.8425357627874046,193.34860691679282,0.5708659998122542
0.7081360244234081,125.73995765215903,0.7046992616185204
0.5540870182949633,46.4412929230349,0.964166647902118
0.7030455668474376,118.99988257747817,0.6133744401826661
0.6543546432046269,67.88124978120675,0.8114419251986591
0.687620900005444,96.82882980144262,0.6784782791883751
0.6001220152413849,68.16575840274763,0.9350621925315233
0.8672561610328036,207.61260959731922,0.5265551880696812
0.43933820840559984,34.835435574712704,1.135116152263518
0.49919508165743576,32.12920050162513,0.9727204182324527
0.8523317540582053,259.19585118769965,0.526158982370904
0.8028423467516552,156.67395358161653,0.6852285386927441
0.5701392499003408,63.69728544377022,0.874578449637258
0.8784767178463013,269.7557568354478,0.5310794441154522
0.6471867058701328,69.66237186234753,0.6550121506216703
0.7694515773686519,144.1238673261577,0.7803510203280793
0.7070736071367697,112.95151272822523,0.6911936233956985
0.6220673913296582,69.41907289173422,0.6568377165305058
0.5176947707002617,40.93934695608394,0.830996713212523
0.5966526268189236,56.95010789532601,0.6319210353032458
0.9344691940964683,225.71857787421104,0.6634217689529113
0.687620900005444,96.82882980144262,0.6784782791883751
0.8449476740859794,222.74405183646118,0.5843055709456069
0.553285135012515,53.792898831451296,0.8377023099950245
0.640515986579276,93.65928832403819,0.7151261845362293
0.7062035260435404,98.26359021068366,0.5832904034000139
0.4988109199067379,34.12485080748164,0.7909610389681414
0.886235431040744,234.29277827937986,0.6121608483669542
0.5300385275859263,45.45294674179053,1.1318737898115254
0.7299880947785427,123.57105852325824,0.7073678726808922
0.640515986579276,93.65928832403819,0.7151261845362293
0.6862492781036196,102.57121420614907,0.7938040783641187
0.7187959337045511,88.22933023305575,0.7615787528064322
0.6258802021628355,64.98029549137813,0.7284571384024074
0.8103349648239776,156.18763104740975,0.5238502515453852
0.7534880013932319,134.1579179619285,0.734265796161066
0.5129403975016772,60.975477213255196,1.1204560628546343
0.8387322045846649,216.34048528390286,0.49059308911949817
0.7193090036540621,114.65764341839574,0.6286821819212436
0.645875718234345,90.84430526786966,0.8290744226643036
0.878654142065091,233.50831667135682,0.5828366010939202
0.6717103149365968,75.96373308000571,0.6476914304012468
0.8287366984585023,178.0665894273169,0.7005424211977359
0.6117736254009261,68.19454961953961,0.6965703676180266
0.6670891107681218,100.69910369182655,0.7025860280275694
0.8052458667779239,143.57136416057733,0.6115906446190206
0.6494495451810657,82.15704044175291,0.8565591660181188
0.585959989980561,69.952340352833,0.8541222648519132
0.6802932817017624,100.86909404309596,0.651789066239638
0.9128273282744443,222.24744957885633,0.5810997374897585
0.6103697569360655,69.3697959759915,0.6534971410144388
0.7106829779818191,120.61977653509604,0.6190630378520654
0.6840397310961924,92.34269751157477,0.6158371431584799
0.9128273282744443,222.24744957885633,0.5810997374897585
0.5850029087518863,52.8990462880528,0.6825166190407769
0.9128273282744443,222.24744957885633,0.5810997374897585
0.5855657957290619,67.40137854965569,0.7521570959574584
0.5690715838880291,44.96509498022433,0.7115630838846744
0.5650927510414221,61.88372682157689,0.8632057363056798
0.7462761230458158,119.47802977599683,0.5494672838447746
0.6766146229604548,114.34628652563951,0.7780409830286176
0.6597604503301295,95.25670784586384,0.7185958622077717
0.9627098933563751,395.884642909757,0.4026202755136644
0.8196695428761214,190.37277486822055,0.5570044987854786
0.7719901848463516,140.45843915560553,0.691355607327192
0.6296880539762486,79.71848894303655,0.7249694299283785
0.5872250024615193,52.869835112079315,0.7610008163595414
0.9506540563370086,325.6388428322928,0.6148102916251933
0.7383858840334766,130.81343865153607,0.6698131177217754
0.6033627369012701,67.35228303111458,0.7638983930086768
0.7150382806293436,95.92421809721262,0.6988090265870661
0.8119583041928656,167.2612899267029,0.5993376625856418
0.6597604503301295,95.25670784586384,0.7185958622077717
0.6679389156596007,96.4300905321677,0.7468181139336766
0.5021427986133348,37.51343190756271,1.0853801807137784
0.833881397284771,171.1265765682048,0.5816253318731132
0.8120275917632152,136.65533715077265,0.6512251440430159
0.644864752610939,74.28575898571874,0.8149412423884185
0.7526261784343944,130.21849795846938,0.6218884792927789
0.6787322274201328,85.19171399860633,0.6638405993093988
0.7713595911842537,160.46065974375222,0.6324867990044379
0.583241209762996,58.64000645960509,0.7733181496674219
0.6476332613033146,103.7397080715105,0.5505553122956928
0.7163821254623906,111.76331592738097,0.590807235000536
0.7379004588362343,144.59639329167837,0.6502395360860088
0.7043361035157516,109.36329626464837,0.6564011787190509
0.8387322045846649,216.34048528390286,0.49059308911949817
0.7836573867611347,158.2228282428524,0.576232564650309
0.7104745328766952,109.17876463202965,0.594087309996925
0.7856138747968605,168.65253528867248,0.6390268681940371
0.6742804551597679,102.45132931424645,0.5815950721212915
0.6747650563319274,90.03616119609076,0.6261476026943963
0.5409282170161034,48.75689495707324,0.9535538278664495
0.6267915187405972,73.67010940938249,0.721867842328835
0.6041846356228711,67.7174745215823,0.8679274289625959
0.8258568104131515,163.23695098431807,0.738975595234913
0.5857043571995619,65.17665832969574,0.7632042642903661
0.5461596370331232,53.58963268582833,0.9646436398811564
0.611607256164733,73.66625994763127,0.8048327261554853
0.6077031003594202,66.32693939270537,0.75267207660565
0.6321630252778732,90.8603535975149,0.7120775536640994
0.5594878448199965,56.324878838602785,0.7501611926898231
0.6766416000992714,94.34069113371955,0.6281518205987127
0.6176770002223599,67.32571369053706,0.7063630748003638
0.9456278728964318,239.16018663517113,0.6320829193070038
0.8041058624477815,162.29807639640265,0.6650230420841889
0.837372574365176,168.55872626119626,0.6140607732181889
0.6176649988099036,63.58498119646461,0.7426760562837633
0.6959831118551882,114.88490393877036,0.639129506681862
0.9749439140128912,263.1108191954057,0.5809819465745623
0.7217426241916367,119.71043313641682,0.6680276210305005
0.8939587499551394,227.0211625149672,0.5714053125980362
0.8624991864697966,163.33611427372935,0.5806065911384128
0.4970921473200357,38.383561121310215,0.9106314380481866
0.8639106922550568,186.02357085212748,0.6864044276636595
0.7417947129271809,90.61902083977176,0.6084648417623548
0.8340220301985186,179.15725723711066,0.6381175444126574
0.5103967750758236,40.81427833095959,0.909694620002437
0.8371909254946366,232.40388960299214,0.5133357731212691
0.9569630115572874,323.51902707937643,0.5213868779876342
0.6802932817017624,100.86909404309596,0.651789066239638
0.7044511934833925,105.2559776570653,0.5585240152115131
0.7786507918165514,151.92816322918787,0.6721160601256806
0.6963958715412081,115.49844861891128,0.5710187619229549
0.6573383710631104,82.6545529440985,0.648961746059115
0.8378047390445256,216.6764408086894,0.49096271575351264
0.6490405643375996,68.03831522763434,0.7458088651130869
0.6556405323661572,71.18873702588849,0.8098330412361364
0.6863707168530815,94.92539762299792,0.7385519228842536
0.5031661665680789,37.43544181323408,0.7643218295452274
0.4898292674716139,33.67574596107082,0.9778146994769983
0.8482032484166288,256.77606790236644,0.5762393834783504
0.5716801008088901,64.09998145159825,0.8898892351386926
0.7452251063635852,145.53994947402782,0.6326917290636357
0.5361332898636446,50.67690811178613,0.7201254657062578
0.8282519197904702,153.02828919865246,0.6377659477711285
0.5772567783919045,66.29994302835384,0.7656806941043421
0.7153121977678059,127.71593857995475,0.7328297628844047
0.9128273282744443,222.24744957885633,0.5810997374897585
0.6922750155167718,121.32277164242743,0.5941021002696787
0.5635701550466211,65.32641529171455,0.6519118905415499
0.7044616251845774,109.68025215430298,0.5891268965831874
0.8425357627874046,193.34860691679282,0.5708659998122542
0.7679486732080206,125.95608460226867,0.6985354355286495
0.9391606263120386,259.1379173344724,0.5783058537423689
0.6544390825605738,68.10748275221573,0.7192513479116671
0.8449476740859794,222.74405183646118,0.5843055709456069
0.9068411663211301,286.4662455470506,0.5245318246934991
0.9207893299233109,288.21486602021446,0.48634323817968356
0.7274202273380836,128.70775671103354,0.5907823618713478
0.9068411663211301,286.4662455470506,0.5245318246934991
0.6206180298567763,70.40106187876299,0.7967301456215279
0.7143803468605205,105.2786099400072,0.7950011972322976
0.8653041550318256,223.10280613466213,0.5125978641041872
0.7043361035157516,109.36329626464837,0.6564011787190509
0.7073255033632126,98.95140617412548,0.5994373027492363
0.5955966080552894,54.955303347270124,0.7731370150669049
0.8298132784768976,224.62335334314437,0.5089376509381285
0.6478117019547962,68.12706190716851,0.7274282308246518
0.7670955968154658,133.44211895503688,0.5839679053696661
0.6932003937555032,127.75181884642298,0.6656539790504341
0.5036045291625586,37.50964880696397,1.0732828388231224
0.95986513452093,336.1497494878638,0.48526797566282515
0.5698901193616954,62.118859484421606,0.7810157339442658
0.8619834068356651,211.90772449805414,0.5926864337987965
0.8051611463926217,218.0762329918826,0.5850727839381361
0.6211755236616996,71.07216026617745,0.5941138099102408
0.6821041065907674,99.85563381209566,0.7783150949456467
0.8492544821977879,253.394188855383,0.582851492090499
0.8659020701228868,207.52727668260587,0.6976212845809238
0.6429708632110822,97.73187504356517,0.693487090029036
0.7935475238086371,164.70237148232212,0.651016939174946
0.858566638937173,179.41336537950323,0.4920623749013233
0.8819360540528215,195.47379960269757,0.6438446170223691
0.7485821351241524,111.58214980389305,0.7195227394005771
0.5620706588861131,46.86108334428231,0.7939080029258032
0.9505341425073012,308.26252324606514,0.5459401826494211
0.6421234934327928,79.62994762545927,0.6715504876062005
0.5557958404516417,40.62088162790751,0.71607999420533
0.5751902723460688,50.98141392288358,0.8652840835660447
0.6102258601967128,71.43833635085643,0.7983727214040551
0.7379004588362343,144.59639329167837,0.6502395360860088
0.4974451166326588,41.98299625814368,0.8769832832427926
0.6189972954941745,68.00462526609839,0.7375098981374589
0.5628602856083982,56.98136445384313,0.8196373446016235
0.8840314066150421,264.61386590571306,0.4142048440572407
0.5428981443899703,63.27171723273599,0.8876830196643473
0.869889031219944,283.1449427144454,0.5242692566985706
0.9216574188965095,272.02547625545395,0.5806438818223983
0.9482286730563223,342.18364779332535,0.4819948390802477
0.9068411663211301,286.4662455470506,0.5245318246934991
0.6713710067825007,90.96320009912463,0.7638533536060034
0.7836573867611347,158.2228282428524,0.576232564650309
0.7010474812560762,89.19027653112961,0.6367051120580387
0.7418460633027737,136.14054614125428,0.5972870766694358
0.5722487717596962,60.18777574317386,0.8595370069348716
0.6511180215628554,78.5002319967197,0.624181199221553
0.6682798911653582,84.50620687456666,0.6236537515059523
0.6354553700891054,92.07437147442675,0.7395725474238322
0.7583922862814788,131.58988483794644,0.625320637727459
0.7041762482923419,103.41926613241833,0.6229010276308027
0.9070543950087182,259.77001377951734,0.6177507172716497
0.778211104324072,206.7993309798571,0.5253898404774013
0.6092267721429936,57.875620603287786,0.6992151184297681
0.8506836385942476,176.0658952138821,0.5912833874587269
0.6965820328462407,118.12210971157047,0.6380704749788142
0.5679827021429138,52.21109113207412,0.734968520103781
0.5567372708098761,51.959567304935284,0.7945814949093042
0.5535798579767249,59.901928391753955,0.6552405465344888
0.7073255033632126,98.95140617412548,0.5994373027492363
0.7226569335466733,114.46526416113637,0.5430594796792415
0.7155146536084128,105.26004781077816,0.669516395382195
0.663385132214003,103.08437429212553,0.6003065853767101
0.9069068309000559,291.16324908592804,0.5123491021598989
0.7912378876353522,166.75685878189714,0.546180190856839
0.8939587499551394,227.0211625149672,0.5714053125980362
0.9532331698807043,288.0394863621576,0.5934005031494821
0.6104859740973378,71.4584449564847,0.8011929752218189
0.6348245374922914,72.28349333237247,0.72959416204457
0.6109892962416678,56.51925039174997,0.5357933629339404
0.8680711652544015,188.57079435401087,0.6049824541414811
0.7447726988713432,131.07014310330794,0.5958857221326759
0.6778034660634035,75.57246011739923,0.6231648905147268
0.6117154219936566,69.31155037708604,0.6664187245839917
0.8983962427006554,248.10380232692296,0.5375554372793067
0.5736535723430224,54.1182958699184,0.9887163375227499
0.5182107362387015,34.760708271226335,0.739625612588281
0.8120099924558961,169.67232955929992,0.5262066160935509
0.787726830055582,132.21467019155625,0.6567284528558043
0.7526261784343944,130.21849795846938,0.6218884792927789
0.6111093371314487,65.79210208308594,0.7587184208391488
0.6793391085870321,83.87189344254692,0.656667195086774
0.9512665741691502,275.52096117965516,0.5563201320532649
0.5790396954431812,59.41979265764582,0.83988557342808
0.688349006223768,89.96426477218641,0.6949576458329204
0.8356756368815871,179.74327072995018,0.5192645328374914
0.6761578130048604,117.41282299574769,0.6966358484798557
0.878654142065091,233.50831667135682,0.5828366010939202
0.7378266754959648,134.03135736313382,0.6691316543065844
0.92103348777995,223.6821376926225,0.613377227568775
0.5345585749135233,37.51643159357162,0.723041206495955
0.9120427480006799,268.7628069412539,0.47522707277737103
0.8539875824739501,173.3936013807882,0.6896049946043827
0.8619834068356651,211.90772449805414,0.5926864337987965
0.9683076773897605,287.09608012334735,0.6692912775773991
0.6821041065907674,99.85563381209566,0.7783150949456467
0.7566277169593338,125.95335668063065,0.7733131637166529
0.7028109503431417,100.05860185317755,0.5067492065953997
0.6552499423181921,96.93411110055159,0.7819100735356248
0.6498472789914265,81.94813678905408,0.6766954906765268
0.8758213228316506,201.77551219830784,0.6127886930466369
0.5628602856083982,56.98136445384313,0.8196373446016235
0.9176751097443356,228.06637127441678,0.6130616606114561
0.5303559572258811,47.91601776450428,0.8492345895693484
0.5855371730645474,61.22619854959181,0.648098034871257
0.7482086620130146,138.88399768474022,0.632197386134605
0.7783744727583306,144.13556153606274,0.5367661901908493
0.6659531205045548,97.958770444271,0.8233605608215542
0.7366988142263193,133.92994247225974,0.5751210151050425
0.8427313606351519,157.63613687313276,0.6253656607180146
0.7412933886392061,180.52077015637497,0.6100506245501073
0.8796526991070591,189.1504236184278,0.6761613970893078
0.8662197541593495,218.7484033589332,0.5543738522705141
0.48026056736199646,33.062123027631394,0.8927029201828599
0.5306980472723105,43.63570599029909,0.9016802521377586
0.7758033946221523,128.96555626622177,0.6366953502031193
0.5178541181918908,31.717732943551884,0.7337682065733127
0.8056439847706426,140.25206246922804,0.6350566404459103
0.7708912953825894,135.83705793621556,0.7062031258948733
0.748159371782849,105.30981481907585,0.69117294951723
0.6670533586143048,93.33643605574149,0.6335638548838186
0.7532258014102279,110.90436525882131,0.576962469124005
0.6120688791798183,98.9661111617899,0.520060483715245
0.8016204652151102,171.89482579002194,0.6091499851706499
0.6693585562238182,91.19982022159549,0.6349752644283527
0.6234895807401125,63.33507095189033,0.586520824669282
0.7795711340018857,181.61340758227007,0.549068108422794
0.6969450302985631,90.28511931030033,0.7153214531988396
0.6215907664647468,70.83006303873391,0.7971776814000916
0.5916589145838574,78.44903242616638,0.7373149077972595
0.6407858768324401,70.0588323516912,0.7967275415946753
0.5805738225591024,67.65335114090773,0.8424778838515034
0.6405747081813431,77.08611854663653,0.5955303833802293
0.7131871207523979,101.4204310458452,0.5883387519242274
0.730737959918845,108.65475613123776,0.566719667372471
0.6491255128571642,78.99408088328542,0.7612185861607154
0.6250868899771532,69.75986633541655,0.586209334011697
0.6575051124395297,74.87203302081701,0.6671818333889125
0.6616857141308898,98.01498888649017,0.7293008988958379
0.8843408637951428,219.4415853147207,0.5741786841459426
0.7273754366732432,132.65286348836267,0.6617714146014482
0.7179612064119298,109.75460882848886,0.5024390461411783
